"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"0","Activity R","2018/11/19 18:18:14.041","2018/11/19 18:18:14.041","-6.931471805599453","true"
"0","Activity AA","2018/11/19 18:19:14.041","2018/11/19 18:19:14.041","-6.931471805599453","true"
"0","Activity AB","2018/11/19 18:20:14.041","2018/11/19 18:20:14.041","-6.931471805599453","true"
"0","Activity AC","2018/11/19 18:21:14.041","2018/11/19 18:21:14.041","-6.931471805599453","true"
"0","Activity AF","2018/11/19 18:22:14.041","2018/11/19 18:22:14.041","-6.931471805599453","true"
"0","Activity AD","2018/11/19 18:23:14.041","2018/11/19 18:23:14.041","-6.931471805599453","true"
"0","Activity AL","2018/11/19 18:24:14.041","2018/11/19 18:24:14.041","-6.931471805599453","true"
"0","Activity AO","2018/11/19 18:25:14.041","2018/11/19 18:25:14.041","-6.931471805599453","true"
"0","Activity AP","2018/11/19 18:26:14.041","2018/11/19 18:26:14.041","-6.931471805599453","true"
"0","Activity AM","2018/11/19 18:27:14.041","2018/11/19 18:27:14.041","-6.931471805599453","true"
"0","Activity H","2018/11/19 18:29:14.041","2018/11/19 18:29:14.041","-6.931471805599453","true"
"0","Activity C","2018/11/19 18:30:14.041","2018/11/19 18:30:14.041","-6.931471805599453","true"
"0","Activity V","2018/11/19 18:31:14.041","2018/11/19 18:31:14.041","-6.931471805599453","true"
"0","Activity Y","2018/11/19 18:32:14.041","2018/11/19 18:32:14.041","-6.931471805599453","true"
"0","Activity W","2018/11/19 18:33:14.041","2018/11/19 18:33:14.041","-6.931471805599453","true"
"0","Activity F","2018/11/19 18:34:14.041","2018/11/19 18:34:14.041","-6.931471805599453","true"
"0","Activity V","2018/11/19 18:35:14.041","2018/11/19 18:35:14.041","-6.931471805599453","true"
"0","Activity Y","2018/11/19 18:36:14.041","2018/11/19 18:36:14.041","-6.931471805599453","true"
"0","Activity W","2018/11/19 18:37:14.041","2018/11/19 18:37:14.041","-6.931471805599453","true"
"0","Activity O","2018/11/19 18:38:14.041","2018/11/19 18:38:14.041","-6.931471805599453","true"
"0","Activity Z","2018/11/19 18:39:14.041","2018/11/19 18:39:14.041","-6.931471805599453","true"
"0","Activity Q","2018/11/19 18:40:14.041","2018/11/19 18:40:14.041","-6.931471805599453","true"
"0","Activity J","2018/11/19 18:41:14.041","2018/11/19 18:41:14.041","-6.931471805599453","true"
"0","Activity M","2018/11/19 18:42:14.041","2018/11/19 18:42:14.041","-6.931471805599453","true"
"0","Activity K","2018/11/19 18:43:14.041","2018/11/19 18:43:14.041","-6.931471805599453","true"
"0","Activity N","2018/11/19 18:44:14.041","2018/11/19 18:44:14.041","-6.931471805599453","true"
"0","Activity AG","2018/11/19 18:46:14.041","2018/11/19 18:46:14.041","-6.931471805599453","true"
"0","Activity AH","2018/11/19 18:47:14.041","2018/11/19 18:47:14.041","-6.931471805599453","true"
"0","Activity AK","2018/11/19 18:48:14.041","2018/11/19 18:48:14.041","-6.931471805599453","true"
"0","Activity AI","2018/11/19 18:49:14.041","2018/11/19 18:49:14.041","-6.931471805599453","true"
"1","Activity R","2018/11/19 18:26:51.867","2018/11/19 18:26:51.867","-6.931471805599453","true"
"1","Activity AA","2018/11/19 18:27:51.867","2018/11/19 18:27:51.867","-6.931471805599453","true"
"1","Activity AB","2018/11/19 18:28:51.867","2018/11/19 18:28:51.867","-6.931471805599453","true"
"1","Activity AC","2018/11/19 18:29:51.867","2018/11/19 18:29:51.867","-6.931471805599453","true"
"1","Activity AF","2018/11/19 18:30:51.867","2018/11/19 18:30:51.867","-6.931471805599453","true"
"1","Activity AD","2018/11/19 18:31:51.867","2018/11/19 18:31:51.867","-6.931471805599453","true"
"1","Activity AL","2018/11/19 18:32:51.867","2018/11/19 18:32:51.867","-6.931471805599453","true"
"1","Activity AO","2018/11/19 18:33:51.867","2018/11/19 18:33:51.867","-6.931471805599453","true"
"1","Activity AP","2018/11/19 18:34:51.867","2018/11/19 18:34:51.867","-6.931471805599453","true"
"1","Activity AM","2018/11/19 18:35:51.867","2018/11/19 18:35:51.867","-6.931471805599453","true"
"1","Activity H","2018/11/19 18:37:51.867","2018/11/19 18:37:51.867","-6.931471805599453","true"
"1","Activity C","2018/11/19 18:38:51.867","2018/11/19 18:38:51.867","-6.931471805599453","true"
"1","Activity V","2018/11/19 18:39:51.867","2018/11/19 18:39:51.867","-6.931471805599453","true"
"1","Activity Y","2018/11/19 18:40:51.867","2018/11/19 18:40:51.867","-6.931471805599453","true"
"1","Activity W","2018/11/19 18:41:51.867","2018/11/19 18:41:51.867","-6.931471805599453","true"
"1","Activity F","2018/11/19 18:42:51.867","2018/11/19 18:42:51.867","-6.931471805599453","true"
"1","Activity V","2018/11/19 18:43:51.867","2018/11/19 18:43:51.867","-6.931471805599453","true"
"1","Activity X","2018/11/19 18:44:51.867","2018/11/19 18:44:51.867","-6.931471805599453","true"
"1","Activity W","2018/11/19 18:45:51.867","2018/11/19 18:45:51.867","-6.931471805599453","true"
"1","Activity O","2018/11/19 18:46:51.867","2018/11/19 18:46:51.867","-6.931471805599453","true"
