"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"0","Activity R","2018/11/19 18:20:29.548","2018/11/19 18:20:29.548","-5.545177444479562","true"
"0","Activity AA","2018/11/19 18:21:29.548","2018/11/19 18:21:29.548","-5.545177444479562","true"
"0","Activity AB","2018/11/19 18:22:29.548","2018/11/19 18:22:29.548","-5.545177444479562","true"
"0","Activity AC","2018/11/19 18:23:29.548","2018/11/19 18:23:29.548","-5.545177444479562","true"
"0","Activity AE","2018/11/19 18:24:29.548","2018/11/19 18:24:29.548","-5.545177444479562","true"
"0","Activity AD","2018/11/19 18:25:29.548","2018/11/19 18:25:29.548","-5.545177444479562","true"
"0","Activity S","2018/11/19 18:26:29.548","2018/11/19 18:26:29.548","-5.545177444479562","true"
"0","Activity C","2018/11/19 18:28:29.548","2018/11/19 18:28:29.548","-5.545177444479562","true"
"0","Activity H","2018/11/19 18:29:29.548","2018/11/19 18:29:29.548","-5.545177444479562","true"
"0","Activity V","2018/11/19 18:30:29.548","2018/11/19 18:30:29.548","-5.545177444479562","true"
"0","Activity Y","2018/11/19 18:31:29.548","2018/11/19 18:31:29.548","-5.545177444479562","true"
"0","Activity W","2018/11/19 18:32:29.548","2018/11/19 18:32:29.548","-5.545177444479562","true"
"0","Activity O","2018/11/19 18:33:29.548","2018/11/19 18:33:29.548","-5.545177444479562","true"
"0","Activity Z","2018/11/19 18:34:29.548","2018/11/19 18:34:29.548","-5.545177444479562","true"
"0","Activity Q","2018/11/19 18:35:29.548","2018/11/19 18:35:29.548","-5.545177444479562","true"
"0","Activity J","2018/11/19 18:36:29.548","2018/11/19 18:36:29.548","-5.545177444479562","true"
"0","Activity L","2018/11/19 18:37:29.548","2018/11/19 18:37:29.548","-5.545177444479562","true"
"0","Activity K","2018/11/19 18:38:29.548","2018/11/19 18:38:29.548","-5.545177444479562","true"
"0","Activity N","2018/11/19 18:39:29.548","2018/11/19 18:39:29.548","-5.545177444479562","true"
"0","Activity AG","2018/11/19 18:41:29.548","2018/11/19 18:41:29.548","-5.545177444479562","true"
"0","Activity AH","2018/11/19 18:42:29.548","2018/11/19 18:42:29.548","-5.545177444479562","true"
"0","Activity AK","2018/11/19 18:43:29.548","2018/11/19 18:43:29.548","-5.545177444479562","true"
"0","Activity AI","2018/11/19 18:44:29.548","2018/11/19 18:44:29.548","-5.545177444479562","true"
"1","Activity R","2018/11/19 18:22:40.244","2018/11/19 18:22:40.244","-4.852030263919617","true"
"1","Activity U","2018/11/19 18:23:40.244","2018/11/19 18:23:40.244","-4.852030263919617","true"
"1","Activity S","2018/11/19 18:24:40.244","2018/11/19 18:24:40.244","-4.852030263919617","true"
"1","Activity C","2018/11/19 18:26:40.244","2018/11/19 18:26:40.244","-4.852030263919617","true"
"1","Activity H","2018/11/19 18:27:40.244","2018/11/19 18:27:40.244","-4.852030263919617","true"
"1","Activity V","2018/11/19 18:28:40.244","2018/11/19 18:28:40.244","-4.852030263919617","true"
"1","Activity X","2018/11/19 18:29:40.244","2018/11/19 18:29:40.244","-4.852030263919617","true"
"1","Activity W","2018/11/19 18:30:40.244","2018/11/19 18:30:40.244","-4.852030263919617","true"
"1","Activity O","2018/11/19 18:31:40.244","2018/11/19 18:31:40.244","-4.852030263919617","true"
"1","Activity Z","2018/11/19 18:32:40.244","2018/11/19 18:32:40.244","-4.852030263919617","true"
"1","Activity Q","2018/11/19 18:33:40.244","2018/11/19 18:33:40.244","-4.852030263919617","true"
"1","Activity J","2018/11/19 18:34:40.244","2018/11/19 18:34:40.244","-4.852030263919617","true"
"1","Activity M","2018/11/19 18:35:40.244","2018/11/19 18:35:40.244","-4.852030263919617","true"
"1","Activity K","2018/11/19 18:36:40.244","2018/11/19 18:36:40.244","-4.852030263919617","true"
"1","Activity N","2018/11/19 18:37:40.244","2018/11/19 18:37:40.244","-4.852030263919617","true"
"1","Activity AG","2018/11/19 18:39:40.244","2018/11/19 18:39:40.244","-4.852030263919617","true"
"1","Activity AH","2018/11/19 18:40:40.244","2018/11/19 18:40:40.244","-4.852030263919617","true"
"1","Activity AK","2018/11/19 18:41:40.244","2018/11/19 18:41:40.244","-4.852030263919617","true"
"1","Activity AI","2018/11/19 18:42:40.244","2018/11/19 18:42:40.244","-4.852030263919617","true"
